from_airport_code,from_country,dest_airport_code,dest_country,aircraft_type,airline_number,airline_name,flight_number,departure_time,arrival_time,duration,stops,price,currency,co2_emissions,avg_co2_emission_for_this_route,co2_percentage,scan_date
HGH,China,CGO,China,Boeing 737,MF,[XiamenAir],MF8243,2022-05-07 08:50:00,2022-05-07 10:40:00,110,0,212.00,USD,112000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Airbus A320,GJ,[Zhejiang Loong Airlines],GJ8781,2022-05-07 06:45:00,2022-05-07 08:35:00,110,0,,USD,119000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Airbus A319,CA,[Air China],CA1757,2022-05-07 07:25:00,2022-05-07 09:10:00,105,0,,USD,131000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Boeing 737,HU,[Hainan],HU7423,2022-05-15 14:10:00,2022-05-15 16:05:00,115,0,165.00,USD,112000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Airbus A320,MU,[China Eastern],MU6541,2022-05-15 07:55:00,2022-05-15 09:55:00,120,0,179.00,USD,114000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Boeing 737,FM,[Shanghai Airlines],FM9295,2022-05-15 11:05:00,2022-05-15 12:50:00,105,0,184.00,USD,114000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Boeing 737,CZ,[China Southern],CZ3840,2022-05-15 15:50:00,2022-05-15 17:40:00,110,0,194.00,USD,114000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Boeing 737,CZ,[China Southern],CZ3940,2022-05-15 21:10:00,2022-05-15 23:05:00,115,0,194.00,USD,114000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Boeing 737,MF,[XiamenAir],MF8243,2022-05-15 08:50:00,2022-05-15 10:40:00,110,0,212.00,USD,112000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Airbus A321,GJ,[Zhejiang Loong Airlines],GJ8781,2022-05-15 06:45:00,2022-05-15 08:35:00,110,0,,USD,107000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Airbus A320,CA,[Air China],CA1785,2022-05-15 15:45:00,2022-05-15 17:45:00,120,0,,USD,113000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Boeing 737,RY,[Jiangxi Air],RY6642,2022-05-15 18:05:00,2022-05-15 19:55:00,110,0,,USD,106000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Boeing 737,HU,[Hainan],HU7423,2022-05-30 14:10:00,2022-05-30 16:05:00,115,0,165.00,USD,112000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Airbus A320,MU,[China Eastern],MU6541,2022-05-30 07:55:00,2022-05-30 09:55:00,120,0,179.00,USD,114000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Boeing 737,FM,[Shanghai Airlines],FM9295,2022-05-30 11:05:00,2022-05-30 12:50:00,105,0,194.00,USD,114000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Boeing 737,CZ,[China Southern],CZ3840,2022-05-30 15:50:00,2022-05-30 17:40:00,110,0,194.00,USD,114000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Boeing 737,CZ,[China Southern],CZ3940,2022-05-30 21:10:00,2022-05-30 23:05:00,115,0,194.00,USD,114000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Boeing 737,MF,[XiamenAir],MF8243,2022-05-30 08:50:00,2022-05-30 10:40:00,110,0,212.00,USD,112000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Airbus A321,GJ,[Zhejiang Loong Airlines],GJ8781,2022-05-30 06:45:00,2022-05-30 08:35:00,110,0,,USD,107000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Boeing 737,DZ,[Donghai Airlines],DZ6316,2022-05-30 13:15:00,2022-05-30 15:15:00,120,0,,USD,114000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Airbus A320,CA,[Air China],CA1785,2022-05-30 15:45:00,2022-05-30 17:45:00,120,0,,USD,113000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Boeing 737,RY,[Jiangxi Air],RY6642,2022-05-30 18:05:00,2022-05-30 19:55:00,110,0,,USD,106000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Boeing 737,HU,[Hainan],HU7423,2022-07-29 14:10:00,2022-07-29 16:05:00,115,0,165.00,USD,112000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Airbus A320,MU,[China Eastern],MU6541,2022-07-29 07:55:00,2022-07-29 09:55:00,120,0,179.00,USD,114000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Boeing 737,FM,[Shanghai Airlines],FM9295,2022-07-29 11:05:00,2022-07-29 12:50:00,105,0,194.00,USD,114000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Boeing 737,CZ,[China Southern],CZ3840,2022-07-29 15:50:00,2022-07-29 17:40:00,110,0,194.00,USD,114000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Boeing 737,CZ,[China Southern],CZ3940,2022-07-29 21:10:00,2022-07-29 23:05:00,115,0,194.00,USD,114000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Boeing 737,MF,[XiamenAir],MF8243,2022-07-29 08:50:00,2022-07-29 10:40:00,110,0,494.00,USD,112000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Airbus A321,GJ,[Zhejiang Loong Airlines],GJ8781,2022-07-29 06:45:00,2022-07-29 08:35:00,110,0,,USD,107000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Boeing 737,DZ,[Donghai Airlines],DZ6316,2022-07-29 13:15:00,2022-07-29 15:15:00,120,0,,USD,114000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Airbus A320,CA,[Air China],CA1785,2022-07-29 15:45:00,2022-07-29 17:45:00,120,0,,USD,113000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Boeing 737,RY,[Jiangxi Air],RY6642,2022-07-29 18:05:00,2022-07-29 19:55:00,110,0,,USD,106000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Boeing 737,HU,[Hainan],HU7423,2022-08-28 14:10:00,2022-08-28 16:05:00,115,0,165.00,USD,112000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Airbus A320,MU,[China Eastern],MU6541,2022-08-28 07:55:00,2022-08-28 09:55:00,120,0,179.00,USD,114000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Boeing 737,FM,[Shanghai Airlines],FM9295,2022-08-28 11:05:00,2022-08-28 12:50:00,105,0,194.00,USD,114000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Boeing 737,CZ,[China Southern],CZ3840,2022-08-28 15:50:00,2022-08-28 17:40:00,110,0,194.00,USD,114000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Boeing 737,CZ,[China Southern],CZ3940,2022-08-28 21:10:00,2022-08-28 23:05:00,115,0,194.00,USD,114000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Boeing 737,MF,[XiamenAir],MF8243,2022-08-28 08:50:00,2022-08-28 10:40:00,110,0,494.00,USD,112000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Airbus A321,GJ,[Zhejiang Loong Airlines],GJ8781,2022-08-28 06:45:00,2022-08-28 08:35:00,110,0,,USD,107000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Airbus A319,CA,[Air China],CA1757,2022-08-28 07:25:00,2022-08-28 09:10:00,105,0,,USD,131000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Boeing 737,DZ,[Donghai Airlines],DZ6316,2022-08-28 13:15:00,2022-08-28 15:15:00,120,0,,USD,114000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Airbus A320,CA,[Air China],CA1785,2022-08-28 15:45:00,2022-08-28 17:45:00,120,0,,USD,113000,,,2022-04-29 17:52:59
HGH,China,CGO,China,Boeing 737,RY,[Jiangxi Air],RY6642,2022-08-28 18:05:00,2022-08-28 19:55:00,110,0,,USD,106000,,,2022-04-29 17:52:59
HGH,China,SZX,China,Boeing 737,ZH,[Shenzhen],ZH9876,2022-05-01 12:50:00,2022-05-01 15:10:00,140,0,205.00,USD,148000,164000,-9%,2022-04-29 17:52:59
HGH,China,SZX,China,Boeing 737,ZH,[Shenzhen],ZH9878,2022-05-01 15:10:00,2022-05-01 17:30:00,140,0,205.00,USD,142000,164000,-12%,2022-04-29 17:52:59
HGH,China,SZX,China,Boeing 737,ZH,[Shenzhen],ZH9880,2022-05-01 17:05:00,2022-05-01 19:20:00,135,0,205.00,USD,148000,164000,-9%,2022-04-29 17:52:59
HGH,China,SZX,China,Boeing 737,ZH,[Shenzhen],ZH9882,2022-05-01 18:30:00,2022-05-01 20:50:00,140,0,205.00,USD,148000,164000,-9%,2022-04-29 17:52:59
HGH,China,SZX,China,Boeing 737,HU,[Hainan],HU7396,2022-05-01 12:00:00,2022-05-01 14:25:00,145,0,297.00,USD,146000,164000,-10%,2022-04-29 17:52:59
HGH,China,SZX,China,Boeing 737,HU,[Hainan],HU7394,2022-05-01 18:05:00,2022-05-01 20:20:00,135,0,297.00,USD,146000,164000,-10%,2022-04-29 17:52:59
HGH,China,SZX,China,Airbus A321,CZ,[China Southern],CZ3570,2022-05-01 11:30:00,2022-05-01 13:45:00,135,0,299.00,USD,155000,164000,-5%,2022-04-29 17:52:59
HGH,China,SZX,China,Airbus A321neo,CZ,[China Southern],CZ3798,2022-05-01 13:50:00,2022-05-01 16:15:00,145,0,299.00,USD,123000,164000,-24%,2022-04-29 17:52:59
HGH,China,SZX,China,Airbus A320,CZ,[China Southern],CZ6968,2022-05-01 14:50:00,2022-05-01 17:00:00,130,0,299.00,USD,137000,164000,-16%,2022-04-29 17:52:59
HGH,China,SZX,China,Airbus A321,CZ,[China Southern],CZ8598,2022-05-01 16:30:00,2022-05-01 18:50:00,140,0,299.00,USD,150000,164000,-8%,2022-04-29 17:52:59
HGH,China,SZX,China,Airbus A320,CZ,[China Southern],CZ3556,2022-05-01 18:10:00,2022-05-01 20:25:00,135,0,299.00,USD,142000,164000,-13%,2022-04-29 17:52:59
HGH,China,SZX,China,Boeing 737,MF,[XiamenAir],MF8345,2022-05-01 09:55:00,2022-05-01 12:25:00,150,0,326.00,USD,141000,164000,-13%,2022-04-29 17:52:59
HGH,China,SZX,China,Boeing 737,MF,[XiamenAir],MF8044,2022-05-01 17:15:00,2022-05-01 19:25:00,130,0,1910.00,USD,211000,164000,29%,2022-04-29 17:52:59
HGH,China,SZX,China,Airbus A330,CA,[Air China],CA1731,2022-05-01 07:30:00,2022-05-01 09:45:00,135,0,,USD,164000,164000,0%,2022-04-29 17:52:59
HGH,China,SZX,China,Airbus A321,GJ,[Zhejiang Loong Airlines],GJ8737,2022-05-01 08:45:00,2022-05-01 11:05:00,140,0,,USD,134000,164000,-17%,2022-04-29 17:52:59
HGH,China,SZX,China,Airbus A320,CA,[Air China],CA1733,2022-05-01 14:10:00,2022-05-01 16:30:00,140,0,,USD,141000,164000,-13%,2022-04-29 17:52:59
HGH,China,SZX,China,Airbus A320,CA,[Air China],CA1735,2022-05-01 18:50:00,2022-05-01 21:10:00,140,0,,USD,141000,164000,-13%,2022-04-29 17:52:59
HGH,China,SZX,China,Boeing 737,Y8,[Yangtze River Express],Y87532,2022-05-01 20:50:00,2022-05-01 23:15:00,145,0,,USD,132000,164000,-19%,2022-04-29 17:52:59
HGH,China,SZX,China,Boeing 737,ZH,[Shenzhen],ZH9878,2022-05-03 15:10:00,2022-05-03 17:30:00,140,0,205.00,USD,142000,164000,-12%,2022-04-29 17:52:59
HGH,China,SZX,China,Boeing 737,ZH,[Shenzhen],ZH9880,2022-05-03 17:05:00,2022-05-03 19:20:00,135,0,205.00,USD,148000,164000,-9%,2022-04-29 17:52:59
HGH,China,SZX,China,Boeing 737,ZH,[Shenzhen],ZH9882,2022-05-03 18:30:00,2022-05-03 20:50:00,140,0,205.00,USD,148000,164000,-9%,2022-04-29 17:52:59
HGH,China,SZX,China,Airbus A320,ZH,[Shenzhen],ZH9884,2022-05-03 19:40:00,2022-05-03 21:50:00,130,0,205.00,USD,142000,164000,-13%,2022-04-29 17:52:59
HGH,China,SZX,China,Boeing 737,HU,[Hainan],HU7396,2022-05-03 12:00:00,2022-05-03 14:25:00,145,0,297.00,USD,141000,164000,-13%,2022-04-29 17:52:59
HGH,China,SZX,China,Boeing 737,HU,[Hainan],HU7394,2022-05-03 18:05:00,2022-05-03 20:20:00,135,0,297.00,USD,146000,164000,-10%,2022-04-29 17:52:59
HGH,China,SZX,China,Boeing 737,HU,[Hainan],HU7392,2022-05-03 22:00:00,2022-05-04 00:30:00,150,0,297.00,USD,146000,164000,-10%,2022-04-29 17:52:59
HGH,China,SZX,China,Airbus A320,CZ,[China Southern],CZ3570,2022-05-03 11:30:00,2022-05-03 13:45:00,135,0,299.00,USD,137000,164000,-16%,2022-04-29 17:52:59
HGH,China,SZX,China,Airbus A321,CZ,[China Southern],CZ3798,2022-05-03 13:50:00,2022-05-03 16:15:00,145,0,299.00,USD,155000,164000,-5%,2022-04-29 17:52:59
HGH,China,SZX,China,Airbus A321,CZ,[China Southern],CZ6968,2022-05-03 14:50:00,2022-05-03 17:00:00,130,0,299.00,USD,150000,164000,-8%,2022-04-29 17:52:59
HGH,China,SZX,China,Airbus A320,CZ,[China Southern],CZ8598,2022-05-03 16:30:00,2022-05-03 18:50:00,140,0,299.00,USD,150000,164000,-8%,2022-04-29 17:52:59
HGH,China,SZX,China,Airbus A320,CZ,[China Southern],CZ3556,2022-05-03 18:10:00,2022-05-03 20:35:00,145,0,299.00,USD,148000,164000,-9%,2022-04-29 17:52:59
HGH,China,SZX,China,Airbus A321,CZ,[China Southern],CZ3564,2022-05-03 20:50:00,2022-05-03 22:55:00,125,0,299.00,USD,150000,164000,-8%,2022-04-29 17:52:59
HGH,China,SZX,China,Airbus A320,CZ,[China Southern],CZ8714,2022-05-03 21:50:00,2022-05-04 00:05:00,135,0,299.00,USD,137000,164000,-16%,2022-04-29 17:52:59
HGH,China,SZX,China,Boeing 737,MF,[XiamenAir],MF8345,2022-05-03 09:55:00,2022-05-03 12:25:00,150,0,326.00,USD,141000,164000,-13%,2022-04-29 17:52:59
HGH,China,SZX,China,Boeing 737,MF,[XiamenAir],MF8044,2022-05-03 17:15:00,2022-05-03 19:25:00,130,0,326.00,USD,141000,164000,-13%,2022-04-29 17:52:59
HGH,China,SZX,China,Airbus A321,GJ,[Zhejiang Loong Airlines],GJ8737,2022-05-03 08:45:00,2022-05-03 11:05:00,140,0,,USD,134000,164000,-17%,2022-04-29 17:52:59
HGH,China,SZX,China,Airbus A320,CA,[Air China],CA1733,2022-05-03 14:10:00,2022-05-03 16:30:00,140,0,,USD,141000,164000,-13%,2022-04-29 17:52:59
HGH,China,SZX,China,Airbus A320,CA,[Air China],CA1735,2022-05-03 18:50:00,2022-05-03 21:10:00,140,0,,USD,141000,164000,-13%,2022-04-29 17:52:59
