from_airport_code,from_country,dest_airport_code,dest_country,aircraft_type,airline_number,airline_name,flight_number,departure_day,departure_month,departure_year,departure_time,arrival_day,arrival_month,arrival_year,arrival_time,duration,price,co2_emissions,avg_co2_emission_for_this_route,co2_percentage
CAN,China,XIY,China,Airbus A321neo,CZ,china southern,CZ3203,29,7,2022,07:50:00,29,7,2022,10:25:00,155,303.00,137000,,
CAN,China,XIY,China,Airbus A330,CZ,china southern,CZ3237,29,7,2022,09:05:00,29,7,2022,11:40:00,155,303.00,198000,,
CAN,China,XIY,China,Boeing 737,HU,hainan,HU7227,29,7,2022,10:10:00,29,7,2022,12:45:00,155,303.00,168000,,
CAN,China,XIY,China,Boeing 737,CZ,china southern,CZ3219,29,7,2022,12:20:00,29,7,2022,14:55:00,155,303.00,163000,,
CAN,China,XIY,China,Boeing 737,HU,hainan,HU7838,29,7,2022,12:30:00,29,7,2022,15:05:00,155,303.00,168000,,
CAN,China,XIY,China,Boeing 737,CZ,china southern,CZ3207,29,7,2022,13:10:00,29,7,2022,15:45:00,155,303.00,163000,,
CAN,China,XIY,China,Boeing 737,CZ,china southern,CZ3215,29,7,2022,14:25:00,29,7,2022,17:00:00,155,303.00,163000,,
CAN,China,XIY,China,Airbus A320,CZ,china southern,CZ3291,29,7,2022,17:10:00,29,7,2022,19:45:00,155,303.00,165000,,
CAN,China,XIY,China,Boeing 737,CZ,china southern,CZ3231,29,7,2022,19:25:00,29,7,2022,22:00:00,155,303.00,163000,,
CAN,China,XIY,China,Boeing 737,HU,hainan,HU7858,29,7,2022,20:05:00,29,7,2022,22:50:00,165,303.00,168000,,
CAN,China,XIY,China,Boeing 737,CZ,china southern,CZ3211,29,7,2022,20:25:00,29,7,2022,23:05:00,160,303.00,163000,,
CAN,China,XIY,China,Boeing 737,CZ,china southern,CZ3217,29,7,2022,21:40:00,30,7,2022,00:20:00,160,303.00,163000,,
CAN,China,XIY,China,Airbus A320,ZH,shenzhen,ZH9221,28,8,2022,09:45:00,28,8,2022,12:35:00,170,220.00,171000,,
CAN,China,XIY,China,Airbus A320,ZH,shenzhen,ZH9223,28,8,2022,18:05:00,28,8,2022,20:50:00,165,220.00,171000,,
CAN,China,XIY,China,Airbus A321,MU,china eastern,MU2283,28,8,2022,11:25:00,28,8,2022,13:50:00,145,279.00,177000,,
CAN,China,XIY,China,Airbus A320,ZH,shenzhen,ZH9225,28,8,2022,21:10:00,28,8,2022,23:40:00,150,220.00,171000,,
CAN,China,XIY,China,Boeing 737,MU,china eastern,MU6955,28,8,2022,06:40:00,28,8,2022,09:15:00,155,279.00,198000,,
CAN,China,XIY,China,Airbus A320,MU,china eastern,MU2302,28,8,2022,13:30:00,28,8,2022,16:00:00,150,279.00,166000,,
CAN,China,XIY,China,Airbus A321,MU,china eastern,MU2304,28,8,2022,23:30:00,29,8,2022,01:55:00,145,279.00,177000,,
CAN,China,XIY,China,Airbus A321neo,CZ,china southern,CZ3201,28,8,2022,07:15:00,28,8,2022,09:50:00,155,303.00,137000,,
CAN,China,XIY,China,Airbus A321neo,CZ,china southern,CZ3203,28,8,2022,07:50:00,28,8,2022,10:25:00,155,303.00,137000,,
CAN,China,XIY,China,Airbus A330,CZ,china southern,CZ3237,28,8,2022,09:05:00,28,8,2022,11:40:00,155,303.00,198000,,
CAN,China,XIY,China,Boeing 737,HU,hainan,HU7227,28,8,2022,10:10:00,28,8,2022,12:45:00,155,303.00,168000,,
CAN,China,XIY,China,Boeing 737,CZ,china southern,CZ3219,28,8,2022,12:20:00,28,8,2022,14:55:00,155,303.00,163000,,
CAN,China,XIY,China,Boeing 737,HU,hainan,HU7838,28,8,2022,12:30:00,28,8,2022,15:05:00,155,303.00,168000,,
CAN,China,XIY,China,Boeing 737,CZ,china southern,CZ3207,28,8,2022,13:10:00,28,8,2022,15:45:00,155,303.00,163000,,
CAN,China,XIY,China,Boeing 737,CZ,china southern,CZ3215,28,8,2022,14:25:00,28,8,2022,17:00:00,155,303.00,163000,,
CAN,China,XIY,China,Airbus A320,CZ,china southern,CZ3291,28,8,2022,17:10:00,28,8,2022,19:45:00,155,303.00,165000,,
CAN,China,XIY,China,Boeing 737,CZ,china southern,CZ3231,28,8,2022,19:25:00,28,8,2022,22:00:00,155,303.00,163000,,
CAN,China,XIY,China,Boeing 737,HU,hainan,HU7858,28,8,2022,20:05:00,28,8,2022,22:50:00,165,303.00,168000,,
CAN,China,XIY,China,Boeing 737,CZ,china southern,CZ3211,28,8,2022,20:25:00,28,8,2022,23:05:00,160,303.00,163000,,
CAN,China,XIY,China,Boeing 737,CZ,china southern,CZ3217,28,8,2022,21:40:00,29,8,2022,00:20:00,160,303.00,163000,,
CAN,China,CGO,China,Boeing 737,HU,hainan,HU7287,1,5,2022,15:05:00,1,5,2022,17:30:00,145,280.00,156000,,
CAN,China,CGO,China,Boeing 737,CZ,china southern,CZ3394,1,5,2022,14:30:00,1,5,2022,16:45:00,135,306.00,194000,,
CAN,China,CGO,China,Boeing 737,CZ,china southern,CZ3195,1,5,2022,16:45:00,1,5,2022,19:10:00,145,306.00,156000,,
CAN,China,CGO,China,Boeing 737,HU,hainan,HU6003,3,5,2022,10:55:00,3,5,2022,13:35:00,160,280.00,162000,,
CAN,China,CGO,China,Boeing 737,HU,hainan,HU7287,3,5,2022,15:05:00,3,5,2022,17:30:00,145,280.00,162000,,
CAN,China,CGO,China,Boeing 737,CZ,china southern,CZ3394,3,5,2022,14:30:00,3,5,2022,16:45:00,135,306.00,151000,,
CAN,China,CGO,China,Boeing 737,HU,hainan,HU6003,7,5,2022,10:55:00,7,5,2022,13:35:00,160,280.00,162000,,
CAN,China,CGO,China,Boeing 737,HU,hainan,HU7287,7,5,2022,15:05:00,7,5,2022,17:30:00,145,280.00,162000,,
CAN,China,CGO,China,Boeing 737,CZ,china southern,CZ3960,7,5,2022,12:30:00,7,5,2022,15:00:00,150,306.00,162000,,
CAN,China,CGO,China,Boeing 737,CZ,china southern,CZ3394,7,5,2022,14:30:00,7,5,2022,16:45:00,135,306.00,151000,,
CAN,China,CGO,China,Boeing 737,HU,hainan,HU7287,15,5,2022,15:05:00,15,5,2022,17:30:00,145,280.00,162000,,
CAN,China,CGO,China,Boeing 737,CZ,china southern,CZ8205,15,5,2022,11:30:00,15,5,2022,13:45:00,135,306.00,156000,,
CAN,China,CGO,China,Boeing 737,CZ,china southern,CZ3394,15,5,2022,14:30:00,15,5,2022,16:45:00,135,306.00,151000,,
CAN,China,CGO,China,Boeing 737,HU,hainan,HU7287,30,5,2022,15:05:00,30,5,2022,17:30:00,145,280.00,162000,,
CAN,China,CGO,China,Boeing 737,CZ,china southern,CZ8205,30,5,2022,11:30:00,30,5,2022,13:45:00,135,306.00,156000,,
CAN,China,CGO,China,Boeing 737,CZ,china southern,CZ3394,30,5,2022,14:30:00,30,5,2022,16:45:00,135,306.00,151000,,
CAN,China,CGO,China,Boeing 737,HU,hainan,HU7287,29,7,2022,15:05:00,29,7,2022,17:30:00,145,280.00,162000,,
CAN,China,CGO,China,Boeing 737,CZ,china southern,CZ8205,29,7,2022,11:30:00,29,7,2022,13:45:00,135,306.00,156000,,
CAN,China,CGO,China,Boeing 737,CZ,china southern,CZ3394,29,7,2022,14:30:00,29,7,2022,16:45:00,135,306.00,151000,,
CAN,China,CGO,China,Boeing 737,CZ,china southern,CZ6626,29,7,2022,15:30:00,29,7,2022,17:45:00,135,306.00,156000,,
CAN,China,CGO,China,Boeing 737,HU,hainan,HU7287,28,8,2022,15:05:00,28,8,2022,17:30:00,145,280.00,162000,,
CAN,China,CGO,China,Boeing 737,CZ,china southern,CZ8205,28,8,2022,11:30:00,28,8,2022,13:45:00,135,306.00,156000,,
CAN,China,CGO,China,Boeing 737,CZ,china southern,CZ3394,28,8,2022,14:30:00,28,8,2022,16:45:00,135,306.00,151000,,
CAN,China,CGO,China,Boeing 737,CZ,china southern,CZ6626,28,8,2022,15:30:00,28,8,2022,17:45:00,135,306.00,156000,,
SCL,Chile,LHR,United Kingdom,Boeing 787,BA,british airways,BA250,1,5,2022,14:55:00,2,5,2022,10:10:00,855,3025.00,1034000,1159000,-10%
SCL,Chile,LHR,United Kingdom,Boeing 787,BA,british airways,BA250,3,5,2022,14:55:00,4,5,2022,10:10:00,855,3025.00,1034000,1159000,-10%
SCL,Chile,LHR,United Kingdom,Boeing 787,BA,british airways,BA250,15,5,2022,14:55:00,16,5,2022,10:10:00,855,3025.00,1034000,1159000,-10%
SCL,Chile,MIA,United States,Boeing 787,AA,american,AA912,1,5,2022,22:25:00,2,5,2022,06:51:00,506,730.00,695000,695000,0%
SCL,Chile,MIA,United States,Boeing 787,LA,latam,LA504,1,5,2022,22:55:00,2,5,2022,07:20:00,505,1136.00,608000,695000,-12%
SCL,Chile,MIA,United States,Boeing 787,LA,latam,LA500,1,5,2022,23:45:00,2,5,2022,08:10:00,505,1136.00,608000,695000,-12%
SCL,Chile,LHR,United Kingdom,Boeing 787,BA,british airways,BA250,29,7,2022,14:55:00,30,7,2022,10:10:00,855,677.00,1034000,1159000,-10%
SCL,Chile,MIA,United States,Boeing 787,AA,american,AA912,3,5,2022,22:25:00,4,5,2022,06:51:00,506,730.00,695000,695000,0%
SCL,Chile,LHR,United Kingdom,Boeing 787,BA,british airways,BA250,28,8,2022,15:55:00,29,8,2022,10:10:00,795,1199.00,1034000,1159000,-10%
SCL,Chile,MIA,United States,Boeing 787,LA,latam,LA500,7,5,2022,23:45:00,8,5,2022,08:10:00,505,645.00,608000,695000,-12%
SCL,Chile,MIA,United States,Boeing 787,AA,american,AA912,7,5,2022,22:15:00,8,5,2022,06:50:00,515,730.00,695000,695000,0%
SCL,Chile,ATL,United States,Airbus A330,DL,delta,DL146,1,5,2022,20:45:00,2,5,2022,06:25:00,580,2092.00,709000,827000,-14%
SCL,Chile,MIA,United States,Boeing 787,LA,latam,LA500,15,5,2022,23:45:00,16,5,2022,08:10:00,505,466.00,608000,695000,-12%
SCL,Chile,MIA,United States,Boeing 787,LA,latam,LA504,15,5,2022,22:55:00,16,5,2022,07:20:00,505,486.00,608000,695000,-12%
SCL,Chile,MIA,United States,Boeing 787,AA,american,AA912,15,5,2022,22:15:00,16,5,2022,06:50:00,515,730.00,695000,695000,0%
SCL,Chile,ATL,United States,Airbus A330,DL,delta,DL146,3,5,2022,20:45:00,4,5,2022,06:25:00,580,2052.00,709000,827000,-14%
SCL,Chile,MIA,United States,Boeing 787,AA,american,AA912,30,5,2022,22:15:00,31,5,2022,06:50:00,515,286.00,695000,695000,0%
SCL,Chile,MIA,United States,Boeing 787,LA,latam,LA500,30,5,2022,23:45:00,31,5,2022,08:10:00,505,307.00,608000,695000,-12%
SCL,Chile,ATL,United States,Airbus A330,DL,delta,DL146,7,5,2022,20:45:00,8,5,2022,06:25:00,580,1629.00,709000,827000,-14%
SCL,Chile,MIA,United States,Boeing 787,AA,american,AA912,29,7,2022,22:10:00,30,7,2022,06:44:00,514,376.00,695000,695000,0%
SCL,Chile,MIA,United States,Boeing 787,LA,latam,LA504,29,7,2022,22:40:00,30,7,2022,07:05:00,505,417.00,608000,695000,-12%
SCL,Chile,MIA,United States,Boeing 787,LA,latam,LA500,29,7,2022,23:20:00,30,7,2022,07:45:00,505,417.00,608000,695000,-12%
SCL,Chile,ATL,United States,Airbus A330,DL,delta,DL146,15,5,2022,20:45:00,16,5,2022,06:25:00,580,981.00,709000,827000,-14%
SCL,Chile,MIA,United States,Boeing 787,AA,american,AA912,28,8,2022,22:10:00,29,8,2022,06:43:00,513,286.00,695000,695000,0%
SCL,Chile,MIA,United States,Boeing 787,LA,latam,LA500,28,8,2022,23:20:00,29,8,2022,07:45:00,505,417.00,608000,695000,-12%
SCL,Chile,MIA,United States,Boeing 787,LA,latam,LA504,28,8,2022,22:40:00,29,8,2022,07:05:00,505,417.00,608000,695000,-12%
SCL,Chile,ATL,United States,Airbus A330,DL,delta,DL146,30,5,2022,20:45:00,31,5,2022,06:25:00,580,664.00,709000,827000,-14%
SCL,Chile,ATL,United States,Airbus A350,DL,delta,DL146,29,7,2022,20:45:00,30,7,2022,06:05:00,560,704.00,604000,827000,-26%
SCL,Chile,ATL,United States,Airbus A350,DL,delta,DL146,28,8,2022,20:45:00,29,8,2022,06:05:00,560,565.00,604000,827000,-26%
SCL,Chile,JFK,United States,Boeing 777,AA,american,AA947,1,5,2022,21:15:00,2,5,2022,07:47:00,632,830.00,865000,890000,-2%
CAN,China,SYD,Australia,Airbus A350,CZ,china southern,CZ325,3,5,2022,20:05:00,4,5,2022,07:45:00,580,2868.00,630000,985000,-36%
SCL,Chile,JFK,United States,Boeing 787,LA,latam,LA532,1,5,2022,23:00:00,2,5,2022,09:30:00,630,1378.00,819000,890000,-7%
SCL,Chile,JFK,United States,Boeing 777,AA,american,AA947,3,5,2022,21:15:00,4,5,2022,07:47:00,632,830.00,865000,890000,-2%
SCL,Chile,JFK,United States,Boeing 787,LA,latam,LA532,3,5,2022,23:10:00,4,5,2022,09:40:00,630,1632.00,819000,890000,-7%
SCL,Chile,JFK,United States,Boeing 777,AA,american,AA947,15,5,2022,20:55:00,16,5,2022,07:30:00,635,830.00,865000,890000,-2%
SCL,Chile,JFK,United States,Boeing 787,LA,latam,LA532,15,5,2022,23:00:00,16,5,2022,09:30:00,630,1378.00,819000,890000,-7%
SCL,Chile,JFK,United States,Boeing 787,LA,latam,LA532,30,5,2022,23:10:00,31,5,2022,09:40:00,630,1343.00,819000,890000,-7%
SCL,Chile,JFK,United States,Boeing 777,AA,american,AA947,29,7,2022,20:35:00,30,7,2022,07:08:00,633,386.00,865000,890000,-2%
SCL,Chile,JFK,United States,Boeing 787,LA,latam,LA532,29,7,2022,23:00:00,30,7,2022,09:30:00,630,1378.00,819000,890000,-7%
SCL,Chile,JFK,United States,Boeing 777,AA,american,AA989,28,8,2022,20:14:00,29,8,2022,07:07:00,653,386.00,865000,890000,-2%
SCL,Chile,JFK,United States,Boeing 787,LA,latam,LA532,28,8,2022,23:00:00,29,8,2022,09:30:00,630,1378.00,819000,890000,-7%
CAN,China,CTU,China,Airbus A321neo,CZ,china southern,CZ3307,1,5,2022,11:15:00,1,5,2022,13:40:00,145,336.00,136000,,
CAN,China,CTU,China,Airbus A321neo,CZ,china southern,CZ3443,1,5,2022,12:15:00,1,5,2022,14:40:00,145,336.00,136000,,
CAN,China,CTU,China,Airbus A321 (Sharklets),3U,sichuan airlines,3U8732,1,5,2022,14:15:00,1,5,2022,16:40:00,145,338.00,153000,,
CAN,China,CTU,China,Airbus A321 (Sharklets),3U,sichuan airlines,3U8732,3,5,2022,14:15:00,3,5,2022,16:40:00,145,274.00,153000,,
CAN,China,CTU,China,Airbus A321,3U,sichuan airlines,3U8736,3,5,2022,17:25:00,3,5,2022,19:55:00,150,274.00,159000,,
CAN,China,CTU,China,Airbus A319,CZ,china southern,CZ8647,3,5,2022,06:30:00,3,5,2022,09:05:00,155,336.00,180000,,
CAN,China,CTU,China,Airbus A321neo,CZ,china southern,CZ3401,3,5,2022,08:15:00,3,5,2022,10:35:00,140,336.00,136000,,
CAN,China,CTU,China,Airbus A321neo,CZ,china southern,CZ3437,3,5,2022,09:00:00,3,5,2022,11:20:00,140,336.00,130000,,
CAN,China,CTU,China,Airbus A321neo,CZ,china southern,CZ3307,3,5,2022,11:15:00,3,5,2022,13:40:00,145,336.00,136000,,
CAN,China,CTU,China,Boeing 777,CZ,china southern,CZ3443,3,5,2022,12:15:00,3,5,2022,14:40:00,145,336.00,177000,,
CAN,China,CTU,China,Airbus A321neo,CZ,china southern,CZ3283,3,5,2022,16:15:00,3,5,2022,18:40:00,145,336.00,136000,,
CAN,China,CTU,China,Airbus A319,CZ,china southern,CZ3427,3,5,2022,18:25:00,3,5,2022,20:40:00,135,336.00,180000,,
CAN,China,CTU,China,Airbus A321neo,CZ,china southern,CZ3413,3,5,2022,20:15:00,3,5,2022,22:50:00,155,336.00,136000,,
CAN,China,CTU,China,Airbus A320neo,3U,sichuan airlines,3U8744,7,5,2022,09:45:00,7,5,2022,12:00:00,135,274.00,152000,,
CAN,China,CTU,China,Airbus A321 (Sharklets),3U,sichuan airlines,3U8732,7,5,2022,14:15:00,7,5,2022,16:40:00,145,274.00,153000,,
CAN,China,CTU,China,Airbus A321,3U,sichuan airlines,3U8736,7,5,2022,17:25:00,7,5,2022,19:55:00,150,274.00,159000,,
CAN,China,CTU,China,Airbus A319,CZ,china southern,CZ8647,7,5,2022,06:30:00,7,5,2022,09:05:00,155,336.00,180000,,
CAN,China,CTU,China,Airbus A321neo,CZ,china southern,CZ3401,7,5,2022,08:15:00,7,5,2022,10:40:00,145,336.00,136000,,
CAN,China,CTU,China,Airbus A321neo,CZ,china southern,CZ3437,7,5,2022,09:00:00,7,5,2022,11:20:00,140,336.00,130000,,
CAN,China,CTU,China,Airbus A321neo,CZ,china southern,CZ3307,7,5,2022,11:15:00,7,5,2022,13:40:00,145,336.00,136000,,
CAN,China,CTU,China,Airbus A321neo,CZ,china southern,CZ3443,7,5,2022,12:15:00,7,5,2022,14:40:00,145,336.00,136000,,
CAN,China,CTU,China,Airbus A321neo,CZ,china southern,CZ3283,7,5,2022,16:15:00,7,5,2022,18:40:00,145,336.00,136000,,
CAN,China,CTU,China,Airbus A319,CZ,china southern,CZ3427,7,5,2022,18:25:00,7,5,2022,20:40:00,135,336.00,180000,,
CAN,China,CTU,China,Airbus A321neo,CZ,china southern,CZ3413,7,5,2022,20:15:00,7,5,2022,22:50:00,155,336.00,136000,,
CAN,China,CTU,China,Airbus A321,3U,sichuan airlines,3U8730,15,5,2022,13:15:00,15,5,2022,15:40:00,145,274.00,159000,,
CAN,China,CTU,China,Airbus A321,3U,sichuan airlines,3U8732,15,5,2022,14:15:00,15,5,2022,16:40:00,145,274.00,153000,,
CAN,China,CTU,China,Airbus A321 (Sharklets),3U,sichuan airlines,3U8734,15,5,2022,16:25:00,15,5,2022,18:55:00,150,274.00,124000,,
CAN,China,CTU,China,Airbus A320,3U,sichuan airlines,3U8736,15,5,2022,17:25:00,15,5,2022,19:55:00,150,274.00,151000,,
CAN,China,CTU,China,Airbus A321neo,CZ,china southern,CZ3307,15,5,2022,11:15:00,15,5,2022,13:40:00,145,336.00,136000,,
CAN,China,CTU,China,Airbus A320,3U,sichuan airlines,3U8730,30,5,2022,13:15:00,30,5,2022,15:40:00,145,274.00,129000,,
CAN,China,CTU,China,Airbus A321 (Sharklets),3U,sichuan airlines,3U8732,30,5,2022,14:15:00,30,5,2022,16:40:00,145,274.00,153000,,
CAN,China,CTU,China,Airbus A321neo,CZ,china southern,CZ3307,30,5,2022,11:15:00,30,5,2022,13:40:00,145,336.00,136000,,
CAN,China,CTU,China,Airbus A320,3U,sichuan airlines,3U8730,29,7,2022,13:15:00,29,7,2022,15:40:00,145,274.00,129000,,
CAN,China,CTU,China,Airbus A321neo,CZ,china southern,CZ3307,29,7,2022,11:15:00,29,7,2022,13:40:00,145,336.00,136000,,
CAN,China,CTU,China,Airbus A321neo,CZ,china southern,CZ3443,29,7,2022,12:15:00,29,7,2022,14:40:00,145,336.00,136000,,
CAN,China,CTU,China,Boeing 787,CZ,china southern,CZ3417,29,7,2022,15:15:00,29,7,2022,17:40:00,145,336.00,137000,,
CAN,China,CTU,China,Boeing 787,CZ,china southern,CZ3283,29,7,2022,16:15:00,29,7,2022,18:40:00,145,336.00,153000,,
CAN,China,CTU,China,Airbus A320,3U,sichuan airlines,3U8730,28,8,2022,13:15:00,28,8,2022,15:40:00,145,274.00,129000,,
CAN,China,CTU,China,Airbus A321neo,CZ,china southern,CZ3307,28,8,2022,11:15:00,28,8,2022,13:40:00,145,336.00,136000,,
CAN,China,CTU,China,Airbus A321neo,CZ,china southern,CZ3443,28,8,2022,12:15:00,28,8,2022,14:40:00,145,336.00,136000,,
CAN,China,CTU,China,Boeing 787,CZ,china southern,CZ3417,28,8,2022,15:15:00,28,8,2022,17:40:00,145,336.00,137000,,
CAN,China,CTU,China,Boeing 787,CZ,china southern,CZ3283,28,8,2022,16:15:00,28,8,2022,18:40:00,145,336.00,153000,,
CAN,China,SHA,China,Airbus A321neo,CZ,china southern,CZ3531,1,5,2022,10:00:00,1,5,2022,12:25:00,145,318.00,127000,,
CAN,China,SHA,China,Airbus A330,HU,hainan,HU7131,3,5,2022,07:35:00,3,5,2022,10:05:00,150,293.00,183000,,
CAN,China,SHA,China,Airbus A321neo,CZ,china southern,CZ3531,3,5,2022,10:00:00,3,5,2022,12:25:00,145,318.00,127000,,
CAN,China,SHA,China,Airbus A321,MU,china eastern,MU5316,3,5,2022,14:00:00,3,5,2022,16:15:00,135,347.00,164000,,
CAN,China,SHA,China,Airbus A330,MU,china eastern,MU5310,3,5,2022,15:30:00,3,5,2022,17:45:00,135,347.00,136000,,
CAN,China,SHA,China,Airbus A330,MU,china eastern,MU5312,3,5,2022,16:30:00,3,5,2022,18:45:00,135,347.00,181000,,
CAN,China,SHA,China,Airbus A321neo,CZ,china southern,CZ3531,7,5,2022,10:00:00,7,5,2022,12:25:00,145,318.00,132000,,
CAN,China,SHA,China,Airbus A321neo,CZ,china southern,CZ3571,7,5,2022,15:00:00,7,5,2022,17:25:00,145,318.00,132000,,
CAN,China,SHA,China,Airbus A321neo,CZ,china southern,CZ3581,7,5,2022,17:00:00,7,5,2022,19:25:00,145,318.00,132000,,
CAN,China,SHA,China,Airbus A321,MU,china eastern,MU5316,7,5,2022,14:00:00,7,5,2022,16:15:00,135,347.00,164000,,
CAN,China,SHA,China,Airbus A330,HU,hainan,HU7131,15,5,2022,07:35:00,15,5,2022,10:05:00,150,293.00,183000,,
CAN,China,SHA,China,Airbus A321neo,CZ,china southern,CZ3533,15,5,2022,07:00:00,15,5,2022,09:25:00,145,318.00,122000,,
CAN,China,SHA,China,Airbus A321neo,CZ,china southern,CZ3545,15,5,2022,09:00:00,15,5,2022,11:25:00,145,318.00,122000,,
CAN,China,SHA,China,Boeing 777,CZ,china southern,CZ3531,15,5,2022,10:00:00,15,5,2022,12:25:00,145,318.00,171000,,
CAN,China,SHA,China,Boeing 777,CZ,china southern,CZ3537,15,5,2022,11:00:00,15,5,2022,13:25:00,145,318.00,171000,,
CAN,China,SHA,China,Boeing 787,CZ,china southern,CZ3539,15,5,2022,12:00:00,15,5,2022,14:25:00,145,318.00,133000,,
CAN,China,SHA,China,Boeing 787,CZ,china southern,CZ3525,15,5,2022,13:00:00,15,5,2022,15:25:00,145,318.00,133000,,
CAN,China,SHA,China,Airbus A350,CZ,china southern,CZ3581,15,5,2022,17:00:00,15,5,2022,19:25:00,145,318.00,122000,,
CAN,China,SHA,China,Airbus A321neo,CZ,china southern,CZ3547,15,5,2022,19:00:00,15,5,2022,21:25:00,145,318.00,122000,,
CAN,China,SHA,China,Airbus A321neo,CZ,china southern,CZ3595,15,5,2022,20:00:00,15,5,2022,22:35:00,155,318.00,133000,,
CAN,China,SHA,China,Airbus A321,MU,china eastern,MU5302,15,5,2022,08:30:00,15,5,2022,10:45:00,135,347.00,164000,,
CAN,China,SHA,China,Boeing 737,MU,china eastern,MU5304,15,5,2022,09:30:00,15,5,2022,11:50:00,140,347.00,181000,,
CAN,China,SHA,China,Boeing 787,FM,shanghai airlines,FM9304,15,5,2022,09:50:00,15,5,2022,12:10:00,140,347.00,135000,,
CAN,China,SHA,China,Airbus A321,MU,china eastern,MU5306,15,5,2022,10:30:00,15,5,2022,12:55:00,145,347.00,164000,,
CAN,China,SHA,China,Airbus A330,FM,shanghai airlines,FM9306,15,5,2022,11:30:00,15,5,2022,13:55:00,145,347.00,136000,,
CAN,China,SHA,China,Airbus A330,MU,china eastern,MU5308,15,5,2022,12:05:00,15,5,2022,14:20:00,135,347.00,181000,,
CAN,China,SHA,China,Airbus A330,FM,shanghai airlines,FM9308,15,5,2022,12:30:00,15,5,2022,15:00:00,150,347.00,136000,,
CAN,China,SHA,China,Boeing 787,FM,shanghai airlines,FM9312,15,5,2022,13:30:00,15,5,2022,16:00:00,150,347.00,135000,,
CAN,China,SHA,China,Airbus A321,MU,china eastern,MU5316,15,5,2022,14:00:00,15,5,2022,16:15:00,135,347.00,164000,,
CAN,China,SHA,China,Boeing 787,FM,shanghai airlines,FM9314,15,5,2022,14:30:00,15,5,2022,17:10:00,160,347.00,135000,,
CAN,China,SHA,China,Airbus A330,MU,china eastern,MU5310,15,5,2022,15:30:00,15,5,2022,17:45:00,135,347.00,136000,,
CAN,China,SHA,China,Airbus A330,MU,china eastern,MU5312,15,5,2022,16:30:00,15,5,2022,18:45:00,135,347.00,181000,,
CAN,China,SHA,China,Boeing 787,FM,shanghai airlines,FM9316,15,5,2022,17:30:00,15,5,2022,20:10:00,160,347.00,135000,,
CAN,China,SHA,China,Airbus A350,MU,china eastern,MU5314,15,5,2022,18:30:00,15,5,2022,20:55:00,145,347.00,124000,,
CAN,China,SHA,China,Airbus A330,FM,shanghai airlines,FM9318,15,5,2022,19:30:00,15,5,2022,22:10:00,160,347.00,136000,,
CAN,China,SHA,China,Airbus A350,MU,china eastern,MU5318,15,5,2022,20:30:00,15,5,2022,22:55:00,145,347.00,124000,,
CAN,China,SHA,China,Airbus A350,MU,china eastern,MU5320,15,5,2022,21:30:00,15,5,2022,23:55:00,145,347.00,124000,,
CAN,China,SHA,China,Boeing 777,CZ,china southern,CZ3523,15,5,2022,08:00:00,15,5,2022,10:25:00,145,349.00,257000,,
CAN,China,SHA,China,Airbus A330,HU,hainan,HU7131,30,5,2022,07:35:00,30,5,2022,10:05:00,150,293.00,183000,,
CAN,China,SHA,China,Airbus A321neo,CZ,china southern,CZ3533,30,5,2022,07:00:00,30,5,2022,09:25:00,145,318.00,122000,,
CAN,China,SHA,China,Boeing 777,CZ,china southern,CZ3523,30,5,2022,08:00:00,30,5,2022,10:25:00,145,318.00,171000,,
CAN,China,SHA,China,Airbus A350,CZ,china southern,CZ3545,30,5,2022,09:00:00,30,5,2022,11:25:00,145,318.00,122000,,
CAN,China,SHA,China,Boeing 777,CZ,china southern,CZ3531,30,5,2022,10:00:00,30,5,2022,12:25:00,145,318.00,171000,,
CAN,China,SHA,China,Boeing 777,CZ,china southern,CZ3537,30,5,2022,11:00:00,30,5,2022,13:25:00,145,318.00,171000,,
CAN,China,SHA,China,Boeing 787,CZ,china southern,CZ3539,30,5,2022,12:00:00,30,5,2022,14:25:00,145,318.00,133000,,
CAN,China,SHA,China,Boeing 787,CZ,china southern,CZ3525,30,5,2022,13:00:00,30,5,2022,15:25:00,145,318.00,133000,,
CAN,China,SHA,China,Airbus A321neo,CZ,china southern,CZ3571,30,5,2022,15:00:00,30,5,2022,17:25:00,145,318.00,122000,,
CAN,China,SHA,China,Boeing 777,CZ,china southern,CZ3503,30,5,2022,16:00:00,30,5,2022,18:25:00,145,318.00,171000,,
CAN,China,SHA,China,Airbus A350,CZ,china southern,CZ3581,30,5,2022,17:00:00,30,5,2022,19:25:00,145,318.00,122000,,
CAN,China,SHA,China,Airbus A321neo,CZ,china southern,CZ3547,30,5,2022,19:00:00,30,5,2022,21:25:00,145,318.00,122000,,
CAN,China,SHA,China,Airbus A321neo,CZ,china southern,CZ3595,30,5,2022,20:00:00,30,5,2022,22:35:00,155,318.00,133000,,
CAN,China,SHA,China,Airbus A321,MU,china eastern,MU5302,30,5,2022,08:30:00,30,5,2022,10:45:00,135,347.00,164000,,
CAN,China,SHA,China,Boeing 737,MU,china eastern,MU5304,30,5,2022,09:30:00,30,5,2022,11:50:00,140,347.00,181000,,
CAN,China,SHA,China,Boeing 787,FM,shanghai airlines,FM9304,30,5,2022,09:50:00,30,5,2022,12:10:00,140,347.00,135000,,
